N,P,K,temperature,humidity,ph,rainfall,label
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram
52,70,16,33.66855394,66.60416867,7.534811833,67.32520551,blackgram
23,57,19,32.83963757,67.99803573,7.251000789,73.40452716,blackgram
42,58,25,27.45853567,62.90020977,6.513620918,69.46020927,blackgram
37,62,17,25.68576704,69.84354028,7.121254928,74.62068748,blackgram
44,75,22,30.0328403,64.14800537,7.574561547,71.21006868,blackgram
21,80,20,28.20667264,68.27085245,7.350869792,64.32887142,blackgram
56,76,16,28.27265858,61.18956161,7.513151076,63.29900785,blackgram
29,76,15,28.5417236,64.2020154,7.025607706,69.68862306,blackgram
43,61,20,26.87187036,61.61367264,6.804253866,63.51822045,blackgram
55,60,15,32.79766751,68.77994074,7.163043872,64.11411069,blackgram
44,63,15,26.42333018,64.51136845,7.338929556,63.46546487,blackgram
29,67,21,29.79181107,63.38789228,6.621323612,63.02169909,blackgram
47,63,16,27.44003279,67.10464369,6.661870999,72.50669768,blackgram
40,68,17,34.1262979,65.14877461,7.733149554,70.40795007,blackgram
58,61,15,30.94908189,64.23364112,7.402891666,62.78730907,blackgram
41,74,18,28.75751783,61.02701476,6.599147298,73.37686831,blackgram
58,79,17,27.24766491,66.10123083,7.04174124,62.31842057,blackgram
27,62,24,28.63005477,66.770943,7.353876754,62.2737345,blackgram
27,60,17,26.41768321,63.64698302,7.026795359,64.42177127,blackgram
52,65,20,32.81705216,66.15665137,6.814301033,68.83924882,blackgram
44,55,25,29.6321052,65.91359954,7.42160832,71.16331975,blackgram
21,62,24,33.49077065,62.73317204,6.847382891,65.45328463,blackgram
60,59,22,31.86847286,66.74217464,7.191522601,74.22238583,blackgram
33,77,21,30.32992227,65.62971858,7.01285529,71.64631281,blackgram
59,58,17,28.546224,66.31394098,7.368318809,62.83469851,blackgram
29,63,17,30.02629908,67.88811637,7.26154329,66.47264636,blackgram
59,63,18,31.65531175,60.13263713,6.52669158,66.69096751,blackgram
29,70,15,30.33499674,63.54718862,6.872594461,74.16699119,blackgram
58,73,16,33.36984395,65.67718163,6.874142175,64.89517488,blackgram
55,77,22,31.4345059,62.99303471,7.76061831,64.77651469,blackgram
42,79,23,27.71678273,63.29103387,6.781841984,68.56507978,blackgram
44,77,21,32.63918668,61.3009051,7.326980454,61.83876146,blackgram
38,62,25,32.7477393,67.77954584,7.453975408,63.37784443,blackgram
49.96868163,72.10880313,16.98617068,29.9609641,65.05793824,7.288223993,68.02197731,blackgram
33.15026743,68.65529105,17.99202928,27.43401253,67.95092348,7.061898648,69.60489669,blackgram
29.43203488,66.66723984,20.00580781,27.29088197,63.2316152,7.075600699,66.58045697,blackgram
37.98120141,72.10895717,23.05994072,32.05515542,65.48055773,6.540848758,71.44781277,blackgram
36.16454509,60.79714018,19.68560181,30.66095463,66.03044421,6.828703725,69.28084279,blackgram
38.89238441,58.44634592,18.48217593,29.12370604,64.90960486,7.281638757,64.98088291,blackgram
36.21819866,68.80867921,18.84976682,33.72385009,66.74524177,7.516586565,69.45652708,blackgram
36.35736647,64.23847886,17.9240056,31.84649006,63.97329043,6.657979909,67.39601767,blackgram
37.3392233,70.63844246,20.37190959,31.7529326,67.17798928,7.372844182,73.07832571,blackgram
41.16031916,67.27099076,19.55016342,28.6035059,65.64351397,6.72836945,72.84706407,blackgram
50.31165504,70.30741499,23.31283375,27.98756704,61.75948943,7.186064014,68.85286208,blackgram
54.20768947,72.87350503,22.83378809,31.7607307,65.91797935,7.501429198,66.566659,blackgram
41.87376697,66.54038984,21.31427134,30.18860106,66.05299094,7.131690513,69.28589023,blackgram
52.30818328,70.74143729,20.82146016,30.55238359,66.16112477,7.595720404,68.14657783,blackgram
45.59815368,59.45147601,19.17891833,29.51944595,65.56790419,6.967505085,69.58894211,blackgram
42.08086746,68.90600239,16.53638296,30.0384278,68.49245674,6.977260649,67.20979155,blackgram
50.79909527,55.032647,21.10437972,29.0810121,63.8088174,6.989880213,66.81012971,blackgram
39.45142915,62.65059205,20.2453944,29.8626955,62.81253094,7.475153431,66.09711842,blackgram
40.96473183,69.22603099,22.76909886,31.72456912,65.51181533,7.686682581,70.71280368,blackgram
22.78557039,64.11435998,19.06817164,29.6425437,67.21818012,7.114680561,62.71753201,blackgram
56.23564728,70.15002472,17.52224456,29.65133651,65.93071674,7.147364249,72.17018918,blackgram
37.32880013,68.51428431,23.79398862,30.63432709,60.99882656,7.018457481,73.83034011,blackgram
42.27648324,64.76626055,18.2871879,29.23052845,68.51115045,7.202331854,71.54431627,blackgram
45.00668321,65.25098181,20.65208178,29.85468183,66.74977666,7.047643912,66.22066594,blackgram
32.28527629,61.99447208,23.44383093,28.04752535,68.80082863,6.911078776,64.43829646,blackgram
41.5229866,67.84514904,19.69679391,29.0616802,62.19962273,6.790492724,66.06139506,blackgram
44.79429461,63.54207518,20.40885031,28.72808286,62.03074045,7.244136084,66.40685257,blackgram
38.38547639,65.60527595,16.05549493,25.85053993,64.65355077,7.188980034,67.09556451,blackgram
36.78579501,73.03751863,17.03719794,34.50513672,65.17053234,6.817892757,68.32307396,blackgram
29.94705505,69.47800918,18.98876972,25.97594203,66.53863776,6.911693924,73.22978632,blackgram
25.99430442,66.89717454,19.35437308,31.80141204,65.14700997,7.05137766,66.40289021,blackgram
30.75926267,69.64979374,19.72801343,33.61440843,65.82164974,6.898252082,68.61351799,blackgram
34.05989035,74.71823146,19.00686957,26.25470815,61.12582053,6.951094156,67.52728626,blackgram
43.62258494,67.9516189,18.93811737,29.5272308,68.17654631,7.130816298,63.94188802,blackgram
45.27037603,62.50556386,20.39145238,32.29297341,66.20203261,7.081959641,67.65994987,blackgram
35.92544368,70.979391,19.37243725,30.47291174,67.77262789,7.029100848,64.08786915,blackgram
23.09778722,71.40464613,20.8742058,28.12494138,65.37817762,7.217855141,66.41987697,blackgram
55.12755695,63.13526768,18.97078578,27.24762251,67.50059239,7.324508817,70.67961711,blackgram
48.40520127,70.58287164,15.37621121,27.69696535,62.23762497,7.079457314,70.13057351,blackgram
36.57040931,69.94612731,15.30734473,30.19377912,65.27056962,6.859812021,74.71257296,blackgram
28.8954538,79.3579196,19.78471221,30.7875829,68.6791477,6.994281242,67.38739142,blackgram
47.9859505,71.15530437,19.40583609,28.71995994,67.26622578,7.095500314,61.64621273,blackgram
35.10979044,65.09229858,19.22591018,34.34318455,62.43404402,7.545089714,70.82278094,blackgram
45.28800435,75.38046386,20.69963335,33.18409019,64.13664153,6.69283503,65.0166022,blackgram
41.83418421,64.02383941,22.49295329,30.19291327,64.81486705,6.769043228,68.60922039,blackgram
41.19727102,78.84478551,21.19712859,29.97120164,65.54211869,6.588260157,67.83771881,blackgram
23.77673064,61.7356873,21.17376581,27.94918181,64.87302433,7.661792959,67.2386823,blackgram
48.17197678,68.58181398,18.54304595,33.17438815,67.96226173,6.868668428,66.4262268,blackgram
34.88900938,64.63200137,15.45165568,32.25335394,64.93829339,7.260373685,60.99548904,blackgram
42.27563053,73.32074395,17.72564522,30.93954704,67.04134758,7.355107356,68.35857968,blackgram
32.51519808,68.84368721,17.67652975,30.65573676,66.00226454,6.89808712,71.97796733,blackgram
40.13515716,77.13654024,19.65803279,30.01433802,64.00538654,6.778914438,69.30185288,blackgram
37.37399241,74.79765882,20.45134777,29.26878882,67.15583468,6.925886367,65.62131433,blackgram
43.78753415,70.69445808,19.25266839,30.46422168,67.67112363,6.941160227,65.02644977,blackgram
30.18982989,60.8109742,17.12345591,32.34280251,68.53443714,7.293857112,61.80744028,blackgram
24.14039397,62.86229147,17.82922933,29.64631942,60.49881204,6.714666131,70.94968689,blackgram
32.1990574,67.70986612,19.04368514,31.37099991,65.93873422,7.250917182,68.44585217,blackgram
43.36927927,72.9821506,19.59583577,28.16265963,65.36543956,7.46285449,65.23811846,blackgram
35.637457,65.94816804,19.05628167,30.45264669,65.90845583,7.066761425,67.39032287,blackgram
31.673465,67.51341982,19.17983319,29.33687494,65.59388281,7.541036852,65.08641792,blackgram
28.78156711,67.34026592,21.62719854,29.55567041,66.31397037,7.166083956,69.24198839,blackgram
37.46247497,63.11263558,15.5714419,32.04334188,65.78500334,7.255986284,66.09765476,blackgram
32.49785415,65.05364642,20.22172919,30.50008401,64.54549291,7.141545754,71.25796377,blackgram
46.01446329,69.12508415,17.54736302,30.28157981,63.98107575,6.776297485,68.7433904,blackgram
46.75271216,64.11027819,18.29613913,29.45456584,62.89798638,6.894560419,71.08393837,blackgram
48.49938308,68.80442638,22.86790278,25.57176661,62.8720189,7.005034614,64.55276056,blackgram
42.48710303,70.48765347,20.07253869,31.51613336,62.88240264,7.239343987,72.98206961,blackgram
44.86875093,64.06599875,18.59522713,31.23937121,66.38661691,7.444546196,67.81461842,blackgram
26.71677008,60.22815256,22.12530065,30.21181491,65.87829004,7.075788238,71.23472757,blackgram
34.89460715,58.74744052,24.67312156,29.92415834,64.2737849,6.630854433,67.72810805,blackgram
43.99869718,63.62638557,18.98467393,25.91944651,69.79668266,7.423931366,73.85719375,blackgram
43.79699601,73.12453513,18.94865391,28.4183488,64.78175498,7.353484778,68.14876792,blackgram
29.1026963,78.47251955,17.09021495,28.44020156,66.59250335,7.022155202,66.21247365,blackgram
50.17497634,70.49706488,16.19193735,28.36563347,63.27227038,7.178232161,65.91450976,blackgram
31.41236607,74.85260587,15.95420073,30.24736549,64.27393299,7.082458418,69.15318234,blackgram
42.70352164,61.86433053,17.64901187,27.46769762,62.2864412,6.877396279,65.62430494,blackgram
49.80900067,60.12495401,17.49603193,32.19185705,67.41084132,7.116196986,66.17005607,blackgram
38.00944381,67.06854641,16.73957203,26.51829517,67.1051392,7.222390787,64.25696034,blackgram
30.34138342,71.34196509,20.41026807,32.4282517,65.94176091,6.867617087,64.60702645,blackgram
35.18029469,68.17335754,18.93815433,28.91402853,66.65322764,6.678016136,70.22904223,blackgram
49.47602292,65.65833636,17.73138602,31.59501486,65.09936184,7.640100399,66.68748691,blackgram
50.56437451,63.70988278,16.08221373,28.81458783,66.00470971,7.156110207,65.95697776,blackgram
35.00011406,73.01760348,19.19028273,30.32831692,63.62495834,6.759731381,71.85914453,blackgram
50.32898833,73.1921831,17.73999962,28.93361945,65.47550541,7.242967542,66.36614292,blackgram
29.23460254,69.08596589,23.91910117,29.14636945,64.50134095,7.181879114,64.8999345,blackgram
29.67180461,62.77396042,18.9362253,27.9387165,64.05850972,7.03916286,64.76461847,blackgram
51.93306682,65.97565962,18.47493208,31.63185238,65.89364978,7.038595617,66.65637667,blackgram
38.64142688,55.46416923,22.17546664,31.59652164,64.31765008,7.392341303,70.28465262,blackgram
21.53234649,64.01727939,22.23686841,31.7939095,65.094559,6.885777222,69.57042101,blackgram
48.42158405,62.25094085,20.5907953,29.70814385,66.15902414,6.994887014,70.71334856,blackgram
45.55145686,74.85221708,20.38022753,28.53587926,63.32036666,7.281799542,70.26992357,blackgram
52.51231062,61.26729876,17.69178308,31.16471757,65.29061802,7.191983281,64.68004495,blackgram
36.00978455,65.70218026,19.50851966,28.95169174,66.19034982,7.045961138,69.77814664,blackgram
47.16528635,67.71487597,18.20129512,29.3950747,62.21408475,6.688304968,68.38497182,blackgram
37.3173081,63.29267082,17.78633565,28.95941503,66.00978947,7.196151429,72.38030889,blackgram
55.44973837,70.55779911,16.04871299,31.91217999,65.35682324,7.225730595,67.0687458,blackgram
46.69921775,72.886377,20.24442094,30.67181007,65.21406635,7.473707262,68.76780579,blackgram
38.53526616,78.45561587,20.7261192,27.79423737,63.80174438,7.09370795,67.38689872,blackgram
35.99068137,70.7705806,19.76833895,31.94259444,61.33977429,7.117722909,64.15276588,blackgram
42.98253236,64.4192252,23.59970624,31.93383928,67.22722856,7.383499524,66.86281094,blackgram
44.33485689,72.05587166,16.14768668,30.51533534,64.60714652,7.438111667,69.55146662,blackgram
30.38574352,62.7257629,19.88432135,27.92654402,67.44063346,7.150532855,68.22728952,blackgram
38.44793011,61.02849591,21.44096442,27.91746222,63.95923026,7.228384346,69.91626271,blackgram
33.90688983,72.93539145,24.74371939,32.51242402,65.11466449,6.864830104,69.80370956,blackgram
39.06982532,62.15914644,19.13709583,30.17009731,65.31810537,7.049564255,69.00503793,blackgram
49.56513207,59.54581626,17.94512362,30.96738651,63.58003057,7.237811195,62.39095716,blackgram
36.88860909,67.22888423,18.91215713,32.69544056,66.06195805,7.66784939,70.06490547,blackgram
30.87778928,65.16942651,18.83089667,32.92874896,62.11322583,6.865717176,64.23093545,blackgram
35.96320012,65.05685157,20.4848869,31.63742392,66.38956007,7.389369475,69.79162827,blackgram
40.48367499,67.01830075,19.85082814,27.82992092,65.87449604,6.559184436,70.39900519,blackgram
51.27653726,70.94446553,22.88451504,26.00267857,61.37514566,7.047136121,66.96882158,blackgram
52.8001861,70.54931648,22.09004051,31.44399381,64.94817246,7.365599857,65.82224896,blackgram
44.89233791,66.81514014,20.50307412,29.93545817,66.30708159,7.077787395,68.96328802,blackgram
46.42180834,67.47790181,19.0183114,29.40619078,66.028189,7.686650459,70.18415882,blackgram
40.89786301,58.45365694,19.88190509,29.24944615,64.84001949,6.913377704,70.11107687,blackgram
40.28806023,67.57769875,18.15683901,28.80812036,66.60627071,6.875606351,69.71575394,blackgram
49.82714262,59.84538679,21.87521217,30.81469415,64.12255725,7.057307143,68.04767546,blackgram
38.50031812,63.56363907,21.86414077,28.57409344,65.06894162,7.540588981,66.08995998,blackgram
36.98945514,68.71082378,22.76193425,32.07002061,66.03686984,7.504307657,69.83776228,blackgram
30.81616653,63.58122103,19.20475567,31.24514074,66.88302697,7.008744254,65.11198157,blackgram
50.14463805,65.64899045,17.95504966,29.64053237,66.75299405,7.220236531,70.37001125,blackgram
34.83580035,69.85253265,21.19045732,30.85192869,61.07860057,6.983793277,70.79101429,blackgram
50.94293422,63.92113516,17.84213365,28.43036154,67.0628909,7.355760351,69.24579569,blackgram
46.9206563,69.62414711,19.37502708,29.45040848,66.18999989,6.766679279,63.73385521,blackgram
28.99213496,66.88111889,23.68349949,29.14085667,68.38567861,6.89616335,61.65468868,blackgram
45.64794935,64.99029092,19.50476769,27.66580051,61.91295527,6.957465384,66.10320244,blackgram
47.89531573,61.07870855,20.48827446,29.60296489,61.5910357,7.37325391,66.65129078,blackgram
43.46503071,66.00033719,15.86004622,25.47802021,64.05468848,7.464048128,69.08797881,blackgram
40.19024866,71.58986072,19.62294036,32.82501097,63.62926716,6.949957795,66.01771697,blackgram
28.54480571,67.30158134,19.06255771,27.10432487,67.32352698,6.879236111,71.78197286,blackgram
25.25101842,65.91666763,21.94323124,31.90015775,65.15770021,7.1705497,66.35011755,blackgram
29.48829049,71.1004966,20.45164519,33.54026495,68.01488561,6.980592386,67.80571573,blackgram
36.17307829,76.21828175,17.84160252,25.85008971,62.53901221,6.91781646,66.88751598,blackgram
41.40664062,68.01141106,18.28900468,29.77977222,66.74229384,7.190684019,65.61115087,blackgram
41.12000291,62.26086207,18.84809592,33.67104618,66.25998987,7.131897479,68.08217606,blackgram
30.36526318,74.62743731,19.70035946,30.32086891,67.35911403,7.037160865,63.18234931,blackgram
22.24981933,74.38597256,21.95452771,28.66359007,66.29751617,6.965141791,65.78219337,blackgram
49.69884409,61.07586639,17.02079903,28.84994175,66.81553915,7.167446648,70.38460424,blackgram
53.94287419,70.70776229,15.13127616,29.22256828,62.58558296,6.830698485,69.1826324,blackgram
47.30280021,67.51039138,16.15083019,30.22948361,67.51131225,6.961914244,74.11876613,blackgram
33.42917983,73.78981946,19.84020542,30.29379788,66.97009639,7.056031669,68.65095988,blackgram
39.64670921,73.69900095,19.3259632,29.13852337,66.00339764,7.037386408,64.57217651,blackgram
31.24674746,63.17436602,22.13201972,33.39504613,62.93281879,7.598510023,71.79078485,blackgram
42.97632574,76.3846161,18.49288264,33.16931922,64.9149467,6.925438606,67.51105888,blackgram
43.14892912,66.05875504,22.43045548,29.65065671,66.01020594,6.856965419,70.2285214,blackgram
40.03596669,79.55484686,20.24353644,30.56458955,63.74345632,6.754354929,68.4395112,blackgram
30.31060209,65.77792827,22.16634537,27.35559519,66.54973125,7.576062677,67.3347657,blackgram
43.79242001,70.96191462,16.11562671,33.71294709,69.60859381,6.961647217,69.94380309,blackgram
32.6501778,68.54703792,15.07427476,33.89398499,63.4015694,7.36954535,64.31682842,blackgram
49.28546901,71.74299966,16.82413849,30.66223791,65.84214564,7.494180006,71.39620474,blackgram
36.9327942,68.90180719,17.7870144,31.71368337,67.00004682,6.84747097,70.61134966,blackgram
41.45386137,79.04116699,21.1045339,29.58609161,64.54491127,6.660984364,66.36347284,blackgram
46.70080643,74.84026367,22.07742106,29.08095721,69.06042071,6.952846694,66.18738662,blackgram
37.30761704,70.20117196,20.04579467,32.44999603,68.00681888,6.72086826,65.5187446,blackgram
32.30820921,60.73025224,18.94191821,31.62436267,69.50095555,7.198257609,65.12867921,blackgram
30.0244605,60.99791391,17.09344227,29.74946676,62.07291611,6.728603766,68.66969215,blackgram
33.38245669,65.91208889,19.22452251,30.62410311,65.24706263,7.418123544,68.71476305,blackgram
38.21568641,72.45691459,19.7956033,29.11260652,66.65647481,7.42515801,65.24493356,blackgram
38.32733013,65.3199736,17.44368482,30.98270098,66.38993225,7.0971558,65.03459304,blackgram
25.11424865,71.81839932,17.44835558,30.93322132,65.70637164,7.469270758,64.54212629,blackgram
37.57508046,61.70198459,21.34090201,30.99730601,67.02501876,7.144706875,70.35579268,blackgram
30.33433207,68.37476944,17.38707256,31.22076415,65.95392527,7.07671378,65.38564246,blackgram
30.37312809,65.01723903,19.84575776,29.21749211,64.23224145,7.129675893,72.68238243,blackgram
43.90555363,69.55023354,16.77069753,29.07215941,66.27099792,6.721955577,67.11974462,blackgram
45.27095081,61.66929005,18.87938062,28.97045012,62.5879325,7.164355019,70.2096209,blackgram
54.36726361,72.6828061,23.27703183,27.23248735,61.52563957,6.92722237,68.6100238,blackgram
42.99040028,68.32279602,19.0854644,30.88945337,61.26235215,7.281452114,70.47949564,blackgram
45.58955138,66.55996782,16.65489946,32.36535093,65.61946306,7.236555324,70.24908269,blackgram
